Key,Id,Spawn,SpawnRadius,Waypoints,WalkSpeed,AnimType,POITypes,POIProbs,AppearanceIdx
Ped_74,Ped_74,C1_right,250,"AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,C1_left,BC_topleft,BC_topright,C1_right,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright,C1_right",110,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8355947608172686,0.9928973059032219,0.6487143043579289,1.0",Female_Adult_14
Ped_75,Ped_75,C1_right,250,"AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,AC_topright,AC_topleft,AC_bottomleft",148,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5490970994462323,0.99219247081366,0.7385103408385725,1.0",Security_Female_01
Ped_76,Ped_76,C1_right,250,"BC_topright,B1_top,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_bottomright,C1_right,BC_topright,BC_bottomright,BC_bottomleft,BC_topleft,BC_topright,BC_bottomright,B1_bottom,BD_bottomleft",178,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7975572489855101,0.8535211726879366,0.6697858433853884,1.0",Construction_Male_07
Ped_77,Ped_77,C1_right,250,"BC_topright,B1_top,BD_topleft,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,A1_top,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,D1_left,BD_topleft,B1_top,BC_topright,BC_topleft",146,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5735955349421885,0.938426592005644,0.7516686201688283,1.0",Pilot_Female_02
Ped_78,Ped_78,C1_right,250,"AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top,AC_topright,AC_bottomright,A1_bottom,AD_bottomleft,AD_bottomright,D1_right,BD_topright,BD_topleft,B1_top,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright",100,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877444769154615,0.5584221975486536,0.9673645525692951,1.0",Female_Adult_07
Ped_79,Ped_79,C1_right,250,"AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,C1_right,BC_topright,B1_top,BD_topleft,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,B1_top,BD_topleft,BD_topright,D1_right,AD_bottomright,AD_bottomleft,D1_left",138,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5743986484928667,0.8541411191262636,0.6367248656067914,1.0",Security_Male_01
Ped_80,Ped_80,AC_bottomleft,250,"AC_bottomright,AC_topright,AC_topleft,AC_bottomleft,AC_bottomright,C1_right,BC_topright,B1_top,BD_topleft,BD_topright,BD_bottomright,BD_bottomleft,BD_topleft,BD_topright,D1_right,AD_bottomright,AD_topright,AD_topleft,AD_bottomleft,A1_bottom",117,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6521902265723782,0.7269858972873864,0.9983859855276411,1.0",Security_Female_01
Ped_81,Ped_81,AC_bottomleft,250,"C1_left,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright,C1_right,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_bottomright,BD_topright",130,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5762667430211965,0.5731707429156871,0.724782438239767,1.0",Military_Male_02
Ped_82,Ped_82,AC_bottomleft,250,"AC_bottomright,C1_right,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_topleft,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_bottomright,AC_topright",165,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8399992667315943,0.6590917172541773,0.7804183757449177,1.0",Male_Adult_07
Ped_83,Ped_83,AC_bottomleft,250,"AC_bottomright,C1_right,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_topleft,D1_left,AD_bottomleft,A1_bottom,AC_bottomright,C1_right,BC_topright,B1_top,BD_topleft,D1_left,AD_bottomleft,AD_topleft",167,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5109511855303596,0.7580896772480414,0.6606603258174024,1.0",Delivery_Male_01
Ped_84,Ped_84,AC_bottomleft,250,"AC_topleft,AC_topright,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_topright,BC_topleft,C1_left,AC_bottomleft",101,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5866981414607806,0.9172422902477844,0.7885947721753948,1.0",Female_Adult_13
Ped_85,Ped_85,AC_bottomleft,250,"AC_topleft,AC_topright,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_topright,C1_right,AC_bottomright,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,AC_bottomleft,C1_left,BC_topleft,BC_topright,B1_top,BD_topleft,BD_bottomleft",121,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9538456151295712,0.796365768861015,0.9627101205489271,1.0",Female_Adult_13
Ped_86,Ped_86,AC_bottomleft,250,"AC_bottomright,A1_bottom,AD_bottomleft,D1_left,BD_topleft,B1_top,BC_topright,BC_topleft,C1_left,AC_bottomleft,AC_topleft,AC_topright,AC_bottomright,C1_right,BC_topright,BC_topleft,BC_bottomleft,BC_bottomright,BC_topright,C1_right",114,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7499662886041406,0.627283156507773,0.7782335172381871,1.0",Female_Adult_05
Ped_87,Ped_87,AC_bottomleft,250,"C1_left,BC_topleft,BC_bottomleft,BC_bottomright,B1_bottom,BD_bottomleft,BD_topleft,B1_top,BC_topright,C1_right,AC_bottomright,AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft",160,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6939997497937103,0.7409243853797146,0.6115177723994785,1.0",Wood_Male_01
Ped_88,Ped_88,AC_bottomright,250,"AC_topright,A1_top,AD_topleft,AD_topright,AD_bottomright,D1_right,BD_topright,BD_bottomright,BD_bottomleft,BD_topleft,D1_left,AD_bottomleft,AD_bottomright,AD_topright,AD_topleft,A1_top,AC_topright,AC_bottomright,AC_bottomleft,C1_left",132,Male,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6620601831417834,0.7256921437294683,0.5247996487003326,1.0",Business_Male_06
Ped_89,Ped_89,AC_bottomright,250,"A1_bottom,AD_bottomleft,D1_left,BD_topleft,BD_topright,BD_bottomright,BD_bottomleft,B1_bottom,BC_bottomright,BC_bottomleft,BC_topleft,C1_left,AC_bottomleft,AC_bottomright,A1_bottom,AD_bottomleft,AD_topleft,A1_top,AC_topright,AC_bottomright",155,Female,"AC_POIBlockerTL_TR,AC_POIBlockerTR_TL,AC_POIBlockerTL_BL,AC_POIBlockerBL_TL,AC_POIBlockerTR_BR,AC_POIBlockerBR_TR,AC_POIBlockerBL_BR,AC_POIBlockerBR_BL,AD_POIBlockerTL_TR,AD_POIBlockerTR_TL,AD_POIBlockerTL_BL,AD_POIBlockerBL_TL,AD_POIBlockerTR_BR,AD_POIBlockerBR_TR,AD_POIBlockerBL_BR,AD_POIBlockerBR_BL,BC_POIBlockerTL_TR,BC_POIBlockerTR_TL,BC_POIBlockerTL_BL,BC_POIBlockerBL_TL,BC_POIBlockerTR_BR,BC_POIBlockerBR_TR,BC_POIBlockerBL_BR,BC_POIBlockerBR_BL,BD_POIBlockerTL_TR,BD_POIBlockerTR_TL,BD_POIBlockerTL_BL,BD_POIBlockerBL_TL,BD_POIBlockerTR_BR,BD_POIBlockerBR_TR,BD_POIBlockerBL_BR,BD_POIBlockerBR_BL,POIAttractor1,POIAttractor2,POIAttractorQueue2,POIRepellor1","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7691215995617531,0.5267575429375355,0.9920917001867757,1.0",Sports_Female_02
